,id,year,title
1638,249,1989,Neural Network Analysis of Distributed Representations of Dynamical Sensory-Motor Transformations in the Leech
1639,2490,2003,Reasoning about Time and Knowledge in Neural Symbolic Learning Systems
1640,2491,2003,Decoding V1 Neuronal Activity using Particle Filtering with Volterra Kernels
1641,2492,2003,A Low-Power Analog VLSI Visual Collision Detector
1642,2493,2003,Factorization with Uncertainty and Missing Data: Exploiting Temporal Coherence
1643,2494,2003,Subject-Independent Magnetoencephalographic Source Localization by a Multilayer Perceptron
1644,2495,2003,Algorithms for Interdependent Security Games
1645,2496,2003,Semi-supervised Protein Classification Using Cluster Kernels
1646,2497,2003,Unsupervised Color Decomposition Of Histologically Stained Tissue Samples
1647,2498,2003,Approximability of Probability Distributions
1648,2499,2003,Attractive People: Assembling Loose-Limbed Models using Non-parametric Belief Propagation
1649,25,1987,Computing Motion Using Resistive Networks
1650,250,1989,Optimal Brain Damage
1651,2500,2003,An Iterative Improvement Procedure for Hierarchical Clustering
1652,2501,2003,Limiting Form of the Sample Covariance Eigenspectrum in PCA and Kernel PCA
1653,2502,2003,Nonlinear Filtering of Electron Micrographs by Means of Support Vector Regression
1654,2503,2003,Extending Q-Learning to General Adaptive Multi-Agent Systems
1655,2504,2003,Measure Based Regularization
1656,2505,2003,Generalised Propagation for Fast Fourier Transforms with Partial or Missing Data
1657,2506,2003,Learning with Local and Global Consistency
1658,2507,2003,Convex Methods for Transduction
1659,2508,2003,Parameterized Novelty Detectors for Environmental Sensor Monitoring
1660,2509,2003,Learning Non-Rigid 3D Shape from 2D Motion
1661,251,1989,A Self-organizing Associative Memory System for Control Applications
1662,2510,2003,Fast Embedding of Sparse Similarity Graphs
1663,2511,2003,Learning Curves for Stochastic Gradient Descent in Linear Feedforward Networks
1664,2512,2003,Computing Gaussian Mixture Models with EM Using Equivalence Constraints
1665,2513,2003,Kernel Dimensionality Reduction for Supervised Learning
1666,2514,2003,Eye Micro-movements Improve Stimulus Detection Beyond the Nyquist Limit in the Peripheral Retina
1667,2515,2003,Geometric Analysis of Constrained Curves
1668,2516,2003,Dynamical Modeling with Kernels for Nonlinear Time Series Prediction
1669,2517,2003,Extreme Components Analysis
1670,2518,2003,AUC Optimization vs. Error Rate Minimization
1671,2519,2003,Simplicial Mixtures of Markov Chains: Distributed Modelling of Dynamic User Profiles
1672,252,1989,Can Simple Cells Learn Curves? A Hebbian Model in a Structured Environment
1673,2520,2003,Mutual Boosting for Contextual Inference
1674,2521,2003,Necessary Intransitive Likelihood-Ratio Classifiers
1675,2522,2003,The Diffusion-Limited Biochemical Signal-Relay Channel
1676,2523,2003,Phonetic Speaker Recognition with Support Vector Machines
1677,2524,2003,Sensory Modality Segregation
1678,2525,2003,Fast Algorithms for Large-State-Space HMMs with Applications to Web Usage Analysis
1679,2526,2003,Learning the k in k-means
1680,2527,2003,Fast Feature Selection from Microarray Expression Data via Multiplicative Large Margin Algorithms
1681,2528,2003,Online Learning via Global Feedback for Phrase Recognition
1682,2529,2003,A Fast Multi-Resolution Method for Detection of Significant Spatial Disease Clusters
1683,253,1989,Subgrouping Reduces Complexity and Speeds Up Learning in Recurrent Networks
1684,2530,2003,Model Uncertainty in Classical Conditioning
1685,2531,2003,Log-Linear Models for Label Ranking
1686,2532,2003,Boosting versus Covering
1687,2533,2003,Entrainment of Silicon Central Pattern Generators for Legged Locomotory Control
1688,2534,2003,Different Cortico-Basal Ganglia Loops Specialize in Reward Prediction at Different Time Scales
1689,2535,2003,On the Dynamics of Boosting
1690,2536,2003,Kernels for Structured Natural Language Data
1691,2537,2003,Auction Mechanism Design for Multi-Robot Coordination
1692,2538,2003,Pairwise Clustering and Graphical Models
1693,2539,2003,Nonlinear Processing in LGN Neurons
1694,254,1989,Neural Implementation of Motivated Behavior: Feeding in an Artificial Insect
1695,2540,2003,Gaussian Process Latent Variable Models for Visualisation of High Dimensional Data
1696,2541,2003,GPPS: A Gaussian Process Positioning System for Cellular Networks
1697,2542,2003,Image Reconstruction by Linear Programming
1698,2543,2004,Machine Learning Applied to Perception: Decision Images for Gender Classification
1699,2544,2004,A Large Deviation Bound for the Area Under the ROC Curve
1700,2545,2004,Temporal-Difference Networks
1701,2546,2004,Markov Networks for Detecting Overalpping Elements in Sequence Data
1702,2547,2004,Two-Dimensional Linear Discriminant Analysis
1703,2548,2004,"Inference, Attention, and Decision in a Bayesian Neural Architecture"
1704,2549,2004,The Power of Selective Memory: Self-Bounded Learning of Prediction Suffix Trees
1705,255,1989,The Computation of Sound Source Elevation in the Barn Owl
1706,2550,2004,Efficient Kernel Machines Using the Improved Fast Gauss Transform
1707,2551,2004,An Auditory Paradigm for Brain-Computer Interfaces
1708,2552,2004,Intrinsically Motivated Reinforcement Learning
1709,2553,2004,Sampling Methods for Unsupervised Learning
1710,2554,2004,Active Learning for Anomaly and Rare-Category Detection
1711,2555,2004,Instance-Based Relevance Feedback for Image Retrieval
1712,2556,2004,Parametric Embedding for Class Visualization
1713,2557,2004,Conditional Models of Identity Uncertainty with Application to Noun Coreference
1714,2558,2004,Pictorial Structures for Molecular Modeling: Interpreting Density Maps
1715,2559,2004,Spike Sorting: Bayesian Clustering of Non-Stationary Data
1716,256,1989,Performance of Connectionist Learning Algorithms on 2-D SIMD Processor Arrays
1717,2560,2004,Adaptive Manifold Learning
1718,2561,2004,Dependent Gaussian Processes
1719,2562,2004,Edge of Chaos Computation in Mixed-Mode VLSI - A Hard Liquid
1720,2563,2004,Linear Multilayer Independent Component Analysis for Large Natural Scenes
1721,2564,2004,Unsupervised Variational Bayesian Learning of Nonlinear Models
1722,2565,2004,Instance-Specific Bayesian Model Averaging for Classification
1723,2566,2004,Neighbourhood Components Analysis
1724,2567,2004,Discriminant Saliency for Visual Recognition from Cluttered Scenes
1725,2568,2004,Solitaire: Man Versus Machine
1726,2569,2004,Learning first-order Markov models for control
1727,257,1989,Using a Translation-Invariant Neural Network to Diagnose Heart Arrhythmia
1728,2570,2004,Constraining a Bayesian Model of Human Visual Speed Perception
1729,2571,2004,Using Machine Learning to Break Visual Human Interaction Proofs (HIPs)
1730,2572,2004,Blind One-microphone Speech Separation: A Spectral Learning Approach
1731,2573,2004,Sub-Microwatt Analog VLSI Support Vector Machine for Pattern Classification and Sequence Estimation
1732,2574,2004,The Rescorla-Wagner Algorithm and Maximum Likelihood Estimation of Causal Parameters
1733,2575,2004,"Comparing Beliefs, Surveys, and Random Walks"
1734,2576,2004,Object Classification from a Single Example Utilizing Class Relevance Metrics
1735,2577,2004,Maximum Likelihood Estimation of Intrinsic Dimension
1736,2578,2004,Co-Training and Expansion: Towards Bridging Theory and Practice
1737,2579,2004,Learning Preferences for Multiclass Problems
1738,258,1989,An Analog VLSI Model of Adaptation in the Vestibulo-Ocular Reflex
1739,2580,2004,Kernel Projection Machine: a New Tool for Pattern Recognition
1740,2581,2004,Sparse Coding of Natural Images Using an Overcomplete Set of Limited Capacity Units
1741,2582,2004,Chemosensory Processing in a Spiking Model of the Olfactory Bulb: Chemotopic Convergence and Center Surround Inhibition
1742,2583,2004,A Method for Inferring Label Sampling Mechanisms in Semi-Supervised Learning
1743,2584,2004,Worst-Case Analysis of Selective Sampling for Linear-Threshold Algorithms
1744,2585,2004,Hierarchical Clustering of a Mixture Model
1745,2586,2004,Variational Minimax Estimation of Discrete Distributions under KL Loss
1746,2587,2004,Integrating Topics and Syntax
1747,2588,2004,Spike-timing Dependent Plasticity and Mutual Information Maximization for a Spiking Neuron Model
1748,2589,2004,Reducing Spike Train Variability: A Computational Theory Of Spike-Timing Dependent Plasticity
1749,259,1989,Practical Characteristics of Neural Network and Conventional Pattern Classifiers on Artificial and Speech Problems
1750,2590,2004,Log-concavity Results on Gaussian Process Methods for Supervised and Unsupervised Learning
1751,2591,2004,Detecting Significant Multidimensional Spatial Clusters
1752,2592,2004,Schema Learning: Experience-Based Construction of Predictive Action Models
1753,2593,2004,PAC-Bayes Learning of Conjunctions and Classification of Gene-Expression Data
1754,2594,2004,Computing regularization paths for learning multiple kernels
1755,2595,2004,Learning Gaussian Process Kernels via Hierarchical Bayes
1756,2596,2004,Matrix Exponential Gradient Updates for On-line Learning and Bregman Projection
1757,2597,2004,Coarticulation in Markov Decision Processes
1758,2598,2004,Triangle Fixing Algorithms for the Metric Nearness Problem
1759,2599,2004,Economic Properties of Social Networks
1760,26,1987,Neural Net and Traditional Classifiers
1761,260,1989,Discovering High Order Features with Mean Field Modules
1762,2600,2004,Following Curved Regularized Optimization Solution Paths
1763,2601,2004,The Correlated Correspondence Algorithm for Unsupervised Registration of Nonrigid Surfaces
1764,2602,2004,Maximum Margin Clustering
1765,2603,2004,Co-Validation: Using Model Disagreement on Unlabeled Data to Validate Classification Algorithms
1766,2604,2004,Assignment of Multiplicative Mixtures in Natural Images
1767,2605,2004,Semi-supervised Learning via Gaussian Processes
1768,2606,2004,Generalization Error and Algorithmic Convergence of Median Boosting
1769,2607,2004,Large-Scale Prediction of Disulphide Bond Connectivity
1770,2608,2004,Parallel Support Vector Machines: The Cascade SVM
1771,2609,2004,Density Level Detection is Classification
1772,261,1989,Training Connectionist Networks with Queries and Selective Sampling
1773,2610,2004,Semi-supervised Learning with Penalized Probabilistic Clustering
1774,2611,2004,Implicit Wiener Series for Higher-Order Image Analysis
1775,2612,2004,Discrete profile alignment via constrained information bottleneck
1776,2613,2004,Boosting on Manifolds: Adaptive Regularization of Base Classifiers
1777,2614,2004,Mass Meta-analysis in Talairach Space
1778,2615,2004,Kernels for Multi--task Learning
1779,2616,2004,The Variational Ising Classifier (VIC) Algorithm for Coherently Contaminated Data
1780,2617,2004,The Convergence of Contrastive Divergences
1781,2618,2004,Seeing through water
1782,2619,2004,Self-Tuning Spectral Clustering
1783,262,1989,Adjoint Operator Algorithms for Faster Learning in Dynamical Neural Networks
1784,2620,2004,Learning Efficient Auditory Codes Using Spikes Predicts Cochlear Filters
1785,2621,2004,A Cost-Shaping LP for Bellman Error Minimization with Performance Guarantees
1786,2622,2004,The power of feature clustering: An application to object detection
1787,2623,2004,Stable adaptive control with online learning
1788,2624,2004,Modeling Conversational Dynamics as a Mixed-Memory Markov Process
1789,2625,2004,On the Adaptive Properties of Decision Trees
1790,2626,2004,Efficient Out-of-Sample Extension of Dominant-Set Clusters
1791,2627,2004,Joint Probabilistic Curve Clustering and Alignment
1792,2628,2004,A Direct Formulation for Sparse PCA Using Semidefinite Programming
1793,2629,2004,A Feature Selection Algorithm Based on the Global Minimization of a Generalization Error Bound
1794,263,1989,Designing Application-Specific Neural Networks Using the Genetic Algorithm
1795,2630,2004,Fast Rates to Bayes for Kernel Machines
1796,2631,2004,Real-Time Pitch Determination of One or More Voices by Nonnegative Matrix Factorization
1797,2632,2004,Distributed Information Regularization on Graphs
1798,2633,2004,Approximately Efficient Online Mechanism Design
1799,2634,2004,Nearly Tight Bounds for the Continuum-Armed Bandit Problem
1800,2635,2004,Heuristics for Ordering Cue Search in Decision Making
1801,2636,2004,Analysis of a greedy active learning strategy
1802,2637,2004,Online Bounds for Bayesian Algorithms
1803,2638,2004,Synergistic Face Detection and Pose Estimation with Energy-Based Models
1804,2639,2004,A Probabilistic Model for Online Document Clustering with Application to Novelty Detection
1805,264,1989,Model Based Image Compression and Adaptive Data Representation by Interacting Filter Banks
1806,2640,2004,A Three Tiered Approach for Articulated Object Action Modeling and Recognition
1807,2641,2004,Incremental Learning for Visual Tracking
1808,2642,2004,Adaptive Discriminative Generative Model and Its Applications
1809,2643,2004,Hierarchical Bayesian Inference in Networks of Spiking Neurons
1810,2644,2004,A Temporal Kernel-Based Model for Tracking Hand Movements from Neural Activities
1811,2645,2004,Confidence Intervals for the Area Under the ROC Curve
1812,2646,2004,Face Detection --- Efficient and Rank Deficient
1813,2647,2004,Non-Local Manifold Tangent Learning
1814,2648,2004,Semi-Markov Conditional Random Fields for Information Extraction
1815,2649,2004,Optimal Information Decoding from Neuronal Populations with Specific Stimulus Selectivity
1816,265,1989,The Cocktail Party Problem: Speech/Data Signal Separation Comparison between Backpropagation and SONN
